file_path,file_name,language
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Autres véhicules.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Autres véhicules.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Avertissement.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Avertissement.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Avions de combat.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Avions de combat.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Blindés légers.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Blindés légers.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Budgets défense.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Budgets défense.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Chars de bataille.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Chars de bataille.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Drônes.ppt.txt","Archives coalition\Boite  outils et SOPs\Armement\Drônes.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Grenades.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Grenades.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Génie.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Génie.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\hélicoptères.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\hélicoptères.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Identification.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Identification.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Mines.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Mines.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Missiles balistiques.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Missiles balistiques.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Munitions AIR AIR.ppt.txt","Archives coalition\Boite  outils et SOPs\Armement\Munitions AIR AIR.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Munitions AIR SOL.ppt.txt","Archives coalition\Boite  outils et SOPs\Armement\Munitions AIR SOL.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Munitions Air.ppt.txt","Archives coalition\Boite  outils et SOPs\Armement\Munitions Air.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Navires de combat.ppt.txt","Archives coalition\Boite  outils et SOPs\Armement\Navires de combat.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Principales forces armées.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Principales forces armées.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Radars et Télécoms.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Radars et Télécoms.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Sous marins.ppt.txt","Archives coalition\Boite  outils et SOPs\Armement\Sous marins.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Tableau récapitulatif des vues.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Tableau récapitulatif des vues.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Armement\Travail.pptx.txt","Archives coalition\Boite  outils et SOPs\Armement\Travail.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Annexe L - PSYOPS\20170406_COALITION17_CJPOTF_ANNEXE-L-EXEMPLE.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Annexe L - PSYOPS\20170406_COALITION17_CJPOTF_ANNEXE-L-EXEMPLE.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App1.ppt.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App1.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App2.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App2.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App3.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App3.doc.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App4.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App4.doc.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App5.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App5.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App6.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W App6.doc.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W main body.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\FR\20152905_NP_CIAE_NARVAL_DETCIMIC_Annexe W main body.doc.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170310_NU_ASAF_JTF_U_CJOC_SSAB.pptx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170310_NU_ASAF_JTF_U_CJOC_SSAB.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170310_NU_ASAF_R_PE_CIMIC_BN_SITREP.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170310_NU_ASAF_R_PE_CIMIC_BN_SITREP.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170311_NU_ASAF_JTF_CJ9_DAILY_ assessment.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170311_NU_ASAF_JTF_CJ9_DAILY_ assessment.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170312_NU_ASAF_JTF_CJ9_OPS_CIMICREP V4.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\Exemples PMM, SITREP, CIMICREP, SAAB\20170312_NU_ASAF_JTF_CJ9_OPS_CIMICREP V4.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP1.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP1.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\20170111_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP2.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\20170111_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP2.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\Annex W to OPLAN LCC new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\Annex W to OPLAN LCC new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\ANNEX W_APPENDIX 1CIVIL ASSESSMENT new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\ANNEX W_APPENDIX 1CIVIL ASSESSMENT new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\Annex W_APPENDIX 4 CIMIC SENSITIVE SITES new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\Annex W_APPENDIX 4 CIMIC SENSITIVE SITES new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_ APPENDIX 2 CIMIC Structure New.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_ APPENDIX 2 CIMIC Structure New.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_ APPENDIX 6 CIMIC REPORT FORMAT CECIL new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_ APPENDIX 6 CIMIC REPORT FORMAT CECIL new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_APPENDIX 3 CIMIC Liaison new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_APPENDIX 3 CIMIC Liaison new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_APPENDIX 5 IOs-NGOs new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\AnnexW_APPENDIX 5 IOs-NGOs new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\OPLAN_Main Body new.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\OPLAN and Annex W - Appendixes\OPLAN_Main Body new.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W_APX_1.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W_APX_1.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W_APX_2.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W_APX_2.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W_APX_3.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\ROCHAMBEAU 2014\20140321_NU_ROCH14_CJEF_OPORD_ANX_W_APX_3.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnW.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnW.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp1.ppt.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp1.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp2.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp2.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp3.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp3.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp4.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Exemples productions CIMIC\OTAN\TFF\2014 TFF_OpOAnnWApp4.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle COA PROHN 2014.ppt.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle COA PROHN 2014.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002-Annexe-II-TST-MATRIX.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002-Annexe-II-TST-MATRIX.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002-Main-body.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002-Main-body.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annex E-Appendix-ROEIMPL.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annex E-Appendix-ROEIMPL.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_ANNEX-JPCRL.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_ANNEX-JPCRL.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annex-W.1-(CIMIC-Liaison-Matrix).doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annex-W.1-(CIMIC-Liaison-Matrix).doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annexe-A-Appendice-A-2-OPS-DESIGN-GRAPHIC.pptx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annexe-A-Appendice-A-2-OPS-DESIGN-GRAPHIC.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annexe-W.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_Annexe-W.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_CCIRs.doc.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_CCIRs.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_SYNCHRO-AREAS.ppt.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JCO PROHN 2014\20130615_RP_FHQ_JCO-002_SYNCHRO-AREAS.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JOPG DB PROHN 2014.ppt.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JOPG DB PROHN 2014.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JOPG MAB PROHN 2014.ppt.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JOPG MAB PROHN 2014.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JOPG Plan to plan.pdf.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle JOPG Plan to plan.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle PROD FHQ PROHN 2014\Modèle ASSESSREP PROHN 2014.docx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle PROD FHQ PROHN 2014\Modèle ASSESSREP PROHN 2014.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle PROD FHQ PROHN 2014\Modèle CROP PROHN 2014.pptx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle PROD FHQ PROHN 2014\Modèle CROP PROHN 2014.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle PROD FHQ PROHN 2014\Modèle SAB PROHN 2014.pptx.txt","Archives coalition\Boite  outils et SOPs\Exemples de production\Modèle PROD FHQ PROHN 2014\Modèle SAB PROHN 2014.pptx.txt",en
